TradeDate,Currency,Ticker,OptionType,TradedStockPrice,NumOptions,Strike,ExpiryDate
2015-01-20,USD,CALL,AMZN,289.440002,560,297,2015-04-20
2015-01-20,USD,CALL,BA,131.220001,370,135,2016-01-15
2015-01-22,USD,CALL,FB,77.650002,840,80,2015-04-22
2015-01-22,USD,CALL,AMZN,310.320007,960,321,2015-07-21
2015-01-22,USD,CALL,XRX,36.811596,720,37,2015-07-21
2015-01-22,USD,CALL,BA,135.639999,660,133,2016-01-17
2015-01-26,USD,CALL,XRX,36.205532,130,37,2015-04-26
2015-01-26,USD,PUT,XRX,36.205532,700,36,2016-01-21
2015-01-26,USD,CALL,BLCM,26.07,210,26,2015-07-25
2015-01-26,USD,CALL,CHK,20.139999,990,21,2016-01-21
2015-01-26,USD,CALL,AAPL,113.099998,500,115,2016-01-21
2015-01-26,USD,PUT,FB,77.5,510,80,2016-01-21
2015-01-26,USD,CALL,MSFT,47.009997999999996,620,44,2015-07-25
2015-01-26,USD,PUT,MSFT,47.009997999999996,810,45,2015-07-25
2015-01-27,USD,PUT,FB,75.779999,660,75,2015-07-26
2015-01-27,USD,PUT,AAPL,109.139999,890,107,2016-01-22
2015-01-27,USD,PUT,AAPL,109.139999,640,105,2016-01-22
2015-01-27,USD,CALL,BLCM,25.879998999999998,100,25,2015-04-27
2015-01-27,USD,CALL,BA,132.479996,550,127,2016-01-22
2015-01-27,USD,CALL,MSFT,42.66,930,40,2015-07-26
2015-01-27,USD,PUT,BLCM,25.879998999999998,160,26,2015-04-27
2015-01-27,USD,PUT,MSFT,42.66,640,44,2016-01-22
2015-01-28,USD,CALL,FB,76.239998,720,79,2015-04-28
2015-01-28,USD,PUT,CHK,19.129998999999998,270,20,2015-07-27
2015-01-28,USD,CALL,XRX,34.888011999999996,90,33,2016-01-23
2015-01-29,USD,PUT,BLCM,25.190001000000002,280,25,2015-04-29
2015-01-29,USD,PUT,FB,78.0,280,75,2015-07-28
2015-01-29,USD,PUT,XRX,35.731224,660,37,2015-07-28
2015-01-29,USD,PUT,MSFT,42.009997999999996,900,43,2016-01-24
2015-01-29,USD,CALL,FB,78.0,680,75,2016-01-24
2015-01-29,USD,PUT,XRX,35.731224,940,34,2015-07-28
2015-01-30,USD,CALL,MSFT,40.400002,590,40,2015-07-29
2015-01-30,USD,CALL,BA,145.369995,640,150,2015-07-29
2015-01-30,USD,CALL,XRX,34.703556,40,34,2015-04-30
2015-01-30,USD,PUT,FB,75.910004,80,76,2015-07-29
2015-02-02,USD,CALL,CHK,20.52,20,20,2016-01-28
2015-02-02,USD,PUT,XRX,35.256916,80,34,2015-05-03
2015-02-04,USD,CALL,AAPL,119.559998,150,120,2016-01-30
2015-02-04,USD,PUT,BA,147.220001,840,147,2015-08-03
2015-02-04,USD,PUT,XRX,35.335968,230,33,2015-05-05
2015-02-04,USD,CALL,CHK,20.52,180,19,2016-01-30
2015-02-04,USD,PUT,MSFT,41.84,690,41,2015-08-03
2015-02-04,USD,PUT,FB,75.629997,320,75,2016-01-30
2015-02-04,USD,CALL,BLCM,22.15,70,21,2016-01-30
2015-02-04,USD,PUT,AMZN,364.75,950,360,2015-08-03
2015-02-06,USD,PUT,BA,148.0,510,143,2015-05-07
2015-02-06,USD,PUT,MSFT,42.41,690,43,2016-02-01
2015-02-09,USD,PUT,AAPL,119.720001,300,116,2016-02-04
2015-02-09,USD,CALL,BLCM,21.4,160,22,2016-02-04
2015-02-09,USD,PUT,AMZN,370.559998,270,388,2015-05-10
2015-02-09,USD,CALL,AMZN,370.559998,900,371,2015-05-10
2015-02-09,USD,PUT,BLCM,21.4,570,21,2015-08-08
2015-02-10,USD,PUT,AMZN,373.0,170,390,2015-08-09
2015-02-10,USD,CALL,AAPL,122.019997,620,126,2016-02-05
2015-02-10,USD,PUT,FB,75.190002,800,76,2016-02-05
2015-02-10,USD,CALL,XRX,35.546772,140,36,2015-08-09
2015-02-10,USD,PUT,BA,148.03999299999998,320,143,2015-08-09
2015-02-13,USD,PUT,CHK,21.08,620,20,2015-05-14
2015-02-13,USD,PUT,AMZN,381.829987,60,369,2015-08-12
2015-02-13,USD,CALL,AAPL,127.08000200000001,60,125,2016-02-08
2015-02-13,USD,PUT,BA,149.729996,870,154,2015-08-12
2015-02-17,USD,CALL,BLCM,20.18,500,19,2016-02-12
2015-02-17,USD,PUT,AMZN,375.429993,660,393,2016-02-12
2015-02-17,USD,CALL,AMZN,375.429993,920,367,2016-02-12
2015-02-17,USD,CALL,BLCM,20.18,660,20,2015-05-18
2015-02-17,USD,CALL,XRX,36.07378,830,35,2015-08-16
2015-02-17,USD,PUT,AMZN,375.429993,190,362,2016-02-12
2015-02-17,USD,PUT,FB,75.599998,510,75,2015-05-18
2015-02-18,USD,PUT,BLCM,21.049999,340,20,2015-05-19
2015-02-18,USD,PUT,XRX,36.442688000000004,140,35,2016-02-13
2015-02-18,USD,CALL,XRX,36.442688000000004,790,37,2016-02-13
2015-02-18,USD,CALL,XRX,36.442688000000004,350,37,2016-02-13
2015-02-18,USD,PUT,BLCM,21.049999,630,20,2016-02-13
2015-02-19,USD,CALL,AAPL,128.449997,540,132,2016-02-14
2015-02-19,USD,CALL,AAPL,128.449997,770,125,2016-02-14
2015-02-20,USD,CALL,BA,158.309998,90,151,2015-05-21
2015-02-20,USD,CALL,AMZN,383.660004,250,369,2016-02-15
2015-02-20,USD,PUT,AMZN,383.660004,230,400,2015-05-21
2015-02-20,USD,CALL,BLCM,21.059998999999998,60,21,2015-08-19
2015-02-23,USD,PUT,BLCM,21.82,630,21,2016-02-18
2015-02-23,USD,PUT,AAPL,133.0,40,133,2016-02-18
2015-02-23,USD,PUT,XRX,36.679840000000006,960,37,2015-05-24
2015-02-23,USD,PUT,CHK,19.709999,800,19,2015-05-24
2015-02-23,USD,CALL,MSFT,44.150002,560,44,2016-02-18
2015-02-23,USD,PUT,BLCM,21.82,780,22,2016-02-18
2015-02-23,USD,PUT,AMZN,380.140015,190,370,2016-02-18
2015-02-23,USD,PUT,CHK,19.709999,530,18,2015-08-22
2015-02-24,USD,CALL,CHK,19.879998999999998,110,19,2015-08-23
2015-02-24,USD,PUT,BLCM,23.469998999999998,110,23,2015-05-25
2015-02-24,USD,CALL,BA,154.380005,560,155,2016-02-19
2015-02-24,USD,PUT,CHK,19.879998999999998,840,19,2016-02-19
2015-02-24,USD,CALL,MSFT,44.09,440,42,2016-02-19
2015-02-25,USD,PUT,AMZN,385.369995,290,400,2015-05-26
2015-02-25,USD,CALL,AMZN,385.369995,940,381,2015-08-24
2015-02-25,USD,PUT,AMZN,385.369995,540,396,2015-08-24
2015-02-25,USD,PUT,AMZN,385.369995,760,366,2015-05-26
2015-02-25,USD,CALL,AMZN,385.369995,460,396,2016-02-20
2015-02-26,USD,CALL,BLCM,23.049999,960,23,2016-02-21
2015-02-26,USD,CALL,BA,151.729996,990,156,2016-02-21
2015-02-26,USD,PUT,MSFT,44.060001,810,42,2015-05-27
2015-02-27,USD,CALL,BLCM,23.219998999999998,490,23,2015-08-26
2015-03-02,USD,CALL,AAPL,129.08999599999999,820,128,2015-08-29
2015-03-02,USD,CALL,BLCM,22.540001,170,23,2015-05-31
2015-03-02,USD,CALL,AMZN,385.660004,680,390,2015-08-29
2015-03-02,USD,CALL,BA,153.800003,210,146,2015-05-31
2015-03-02,USD,CALL,BLCM,22.540001,950,22,2015-08-29
2015-03-02,USD,PUT,AMZN,385.660004,530,402,2016-02-25
2015-03-02,USD,PUT,FB,79.75,840,79,2015-05-31
2015-03-02,USD,CALL,AAPL,129.08999599999999,390,126,2016-02-25
2015-03-03,USD,PUT,AAPL,129.360001,280,134,2016-02-26
2015-03-04,USD,PUT,BLCM,24.32,380,24,2016-02-27
2015-03-04,USD,CALL,AAPL,128.53999299999998,380,133,2016-02-27
2015-03-04,USD,PUT,MSFT,43.060001,610,41,2015-06-02
2015-03-04,USD,CALL,BA,154.350006,990,150,2015-08-31
2015-03-05,USD,PUT,AMZN,387.829987,210,375,2016-02-28
2015-03-05,USD,CALL,XRX,35.625824,710,34,2015-06-03
2015-03-05,USD,CALL,CHK,15.92,770,16,2016-02-28
2015-03-06,USD,CALL,AAPL,126.599998,20,124,2015-06-04
2015-03-06,USD,CALL,MSFT,42.360001000000004,400,41,2015-09-02
2015-03-06,USD,CALL,AMZN,380.089996,480,375,2015-06-04
2015-03-06,USD,PUT,AAPL,126.599998,680,125,2015-09-02
2015-03-06,USD,CALL,AAPL,126.599998,530,121,2015-06-04
2015-03-06,USD,CALL,BA,153.119995,210,156,2015-09-02
2015-03-06,USD,PUT,BA,153.119995,780,157,2015-06-04
2015-03-06,USD,CALL,BA,153.119995,360,146,2015-09-02
2015-03-06,USD,PUT,AAPL,126.599998,630,129,2015-06-04
2015-03-09,USD,CALL,FB,79.440002,480,82,2015-09-05
2015-03-09,USD,CALL,BA,154.75,530,156,2015-09-05
2015-03-09,USD,PUT,AAPL,127.139999,850,127,2016-03-03
2015-03-09,USD,PUT,BA,154.75,740,155,2016-03-03
2015-03-09,USD,CALL,BA,154.75,240,155,2016-03-03
2015-03-09,USD,PUT,AAPL,127.139999,960,133,2015-06-07
2015-03-09,USD,PUT,AAPL,127.139999,160,131,2016-03-03
2015-03-09,USD,CALL,BLCM,24.35,420,23,2015-09-05
2015-03-10,USD,PUT,AAPL,124.510002,350,129,2015-06-08
2015-03-10,USD,PUT,AMZN,369.51001,400,377,2015-09-06
2015-03-10,USD,CALL,FB,77.550003,800,74,2016-03-04
2015-03-10,USD,CALL,CHK,13.84,440,13,2016-03-04
2015-03-10,USD,PUT,CHK,13.84,730,14,2015-09-06
2015-03-10,USD,PUT,BLCM,24.59,380,24,2015-09-06
2015-03-10,USD,PUT,BLCM,24.59,670,23,2016-03-04
2015-03-11,USD,CALL,CHK,14.29,160,13,2016-03-05
2015-03-11,USD,PUT,MSFT,41.98,350,41,2015-09-07
2015-03-12,USD,PUT,AAPL,124.449997,640,123,2015-09-08
2015-03-12,USD,CALL,CHK,13.92,490,13,2015-06-10
2015-03-12,USD,PUT,BLCM,23.52,850,24,2015-06-10
2015-03-12,USD,CALL,AAPL,124.449997,270,123,2016-03-06
2015-03-12,USD,CALL,XRX,33.386036,50,33,2015-09-08
2015-03-12,USD,PUT,XRX,33.386036,730,32,2015-09-08
2015-03-13,USD,PUT,CHK,13.8,450,13,2016-03-07
2015-03-13,USD,PUT,CHK,13.8,880,13,2015-09-09
2015-03-13,USD,PUT,AMZN,370.579987,90,352,2015-06-11
2015-03-13,USD,CALL,FB,78.050003,250,77,2016-03-07
2015-03-13,USD,PUT,AMZN,370.579987,620,374,2015-09-09
2015-03-13,USD,PUT,AMZN,370.579987,390,370,2015-09-09
2015-03-16,USD,PUT,AAPL,124.949997,560,131,2015-06-14
2015-03-16,USD,CALL,BA,153.669998,800,156,2015-09-12
2015-03-17,USD,CALL,MSFT,41.700001,830,42,2015-09-13
2015-03-17,USD,CALL,AMZN,371.920013,430,379,2015-06-15
2015-03-17,USD,PUT,FB,79.360001,310,82,2016-03-11
2015-03-18,USD,PUT,XRX,34.229248,160,35,2015-06-16
2015-03-18,USD,PUT,AAPL,128.470001,420,131,2016-03-12
2015-03-19,USD,PUT,XRX,33.833991999999995,410,32,2015-09-15
2015-03-19,USD,PUT,XRX,33.833991999999995,800,33,2016-03-13
2015-03-19,USD,CALL,CHK,13.5,950,13,2015-09-15
2015-03-19,USD,CALL,XRX,33.833991999999995,670,32,2015-06-17
2015-03-19,USD,CALL,AMZN,373.23999,260,372,2015-06-17
2015-03-19,USD,PUT,BLCM,25.9,760,27,2015-06-17
2015-03-19,USD,PUT,BLCM,25.9,270,26,2015-09-15
2015-03-20,USD,PUT,BLCM,25.190001000000002,130,24,2015-09-16
2015-03-20,USD,CALL,CHK,13.61,260,13,2015-06-18
2015-03-20,USD,CALL,CHK,13.61,890,13,2015-06-18
2015-03-20,USD,CALL,AAPL,125.900002,670,127,2015-09-16
2015-03-20,USD,CALL,BA,154.5,830,148,2015-09-16
2015-03-20,USD,PUT,AAPL,125.900002,640,122,2015-09-16
2015-03-20,USD,CALL,XRX,34.729908,740,35,2015-06-18
2015-03-23,USD,PUT,AMZN,375.109985,550,363,2015-09-19
2015-03-23,USD,PUT,AMZN,375.109985,340,381,2016-03-17
2015-03-24,USD,PUT,MSFT,42.900002,30,44,2015-09-20
2015-03-24,USD,CALL,FB,85.309998,50,85,2015-09-20
2015-03-24,USD,CALL,CHK,14.26,810,14,2015-09-20
2015-03-24,USD,PUT,BLCM,24.030001000000002,70,24,2015-06-22
2015-03-24,USD,CALL,CHK,14.26,850,13,2015-06-22
2015-03-24,USD,PUT,AMZN,374.089996,240,371,2015-09-20
2015-03-24,USD,PUT,BA,151.649994,580,152,2015-09-20
2015-03-25,USD,PUT,AMZN,370.959991,190,364,2016-03-19
2015-03-25,USD,CALL,AAPL,123.379997,80,124,2015-06-23
2015-03-25,USD,PUT,FB,82.91999799999999,780,80,2015-06-23
2015-03-25,USD,PUT,BA,148.229996,850,146,2015-06-23
2015-03-25,USD,PUT,MSFT,41.459998999999996,900,41,2015-09-21
2015-03-25,USD,PUT,FB,82.91999799999999,220,84,2016-03-19
2015-03-25,USD,CALL,FB,82.91999799999999,120,86,2016-03-19
2015-03-25,USD,PUT,BLCM,23.200001,500,24,2015-09-21
2015-03-26,USD,CALL,XRX,33.913044,590,32,2015-06-24
2015-03-26,USD,PUT,BLCM,22.190001000000002,460,22,2015-06-24
2015-03-26,USD,PUT,CHK,14.22,320,13,2016-03-20
2015-03-27,USD,PUT,BA,148.850006,710,155,2015-09-23
2015-03-27,USD,PUT,AAPL,123.25,640,119,2016-03-21
2015-03-30,USD,CALL,FB,83.199997,720,82,2015-09-26
2015-03-31,USD,CALL,FB,82.220001,180,78,2016-03-25
2015-03-31,USD,CALL,BA,150.080002,850,157,2015-06-29
2015-03-31,USD,CALL,CHK,14.16,970,14,2015-06-29
2015-03-31,USD,CALL,AMZN,372.100006,940,389,2015-09-27
2015-03-31,USD,CALL,BA,150.080002,790,148,2015-09-27
2015-03-31,USD,PUT,FB,82.220001,560,78,2015-06-29
2015-03-31,USD,PUT,BA,150.080002,310,153,2016-03-25
2015-03-31,USD,CALL,CHK,14.16,70,14,2015-09-27
2015-03-31,USD,PUT,AAPL,124.43,10,128,2015-06-29
2015-04-01,USD,CALL,FB,81.66999799999999,0,81,2015-09-28
2015-04-01,USD,PUT,AMZN,370.26001,420,370,2016-03-26
2015-04-02,USD,PUT,CHK,14.59,360,14,2015-07-01
2015-04-02,USD,CALL,AAPL,125.32,900,122,2016-03-27
2015-04-02,USD,CALL,FB,81.559998,50,82,2015-07-01
2015-04-02,USD,CALL,BA,149.279999,60,144,2015-07-01
2015-04-02,USD,CALL,FB,81.559998,150,84,2016-03-27
2015-04-02,USD,CALL,AMZN,372.25,740,365,2016-03-27
2015-04-02,USD,PUT,AMZN,372.25,510,376,2015-09-29
2015-04-02,USD,PUT,BA,149.279999,320,155,2015-07-01
2015-04-02,USD,CALL,BLCM,23.15,980,23,2016-03-27
2015-04-06,USD,PUT,MSFT,41.549999,720,43,2015-10-03
2015-04-06,USD,PUT,FB,82.440002,890,83,2015-07-05
2015-04-06,USD,CALL,AMZN,377.040009,840,385,2015-10-03
2015-04-06,USD,PUT,MSFT,41.549999,640,42,2015-07-05
2015-04-06,USD,PUT,AAPL,127.349998,250,129,2015-07-05
2015-04-06,USD,CALL,BA,150.929993,450,154,2015-07-05
2015-04-06,USD,PUT,CHK,15.15,320,14,2016-03-31
2015-04-07,USD,CALL,BLCM,23.549999,0,23,2015-10-04
2015-04-07,USD,CALL,MSFT,41.529999,20,40,2015-10-04
2015-04-07,USD,PUT,CHK,15.35,430,16,2016-04-01
2015-04-07,USD,PUT,AMZN,374.410004,390,369,2016-04-01
2015-04-07,USD,PUT,XRX,34.150196,560,32,2015-10-04
2015-04-07,USD,PUT,BLCM,23.549999,430,23,2015-10-04
2015-04-08,USD,CALL,BLCM,24.52,720,24,2016-04-02
2015-04-08,USD,PUT,XRX,34.519104,260,34,2016-04-02
2015-04-08,USD,PUT,MSFT,41.419998,900,40,2016-04-02
2015-04-08,USD,PUT,FB,82.279999,890,81,2015-10-05
2015-04-08,USD,CALL,XRX,34.519104,190,33,2016-04-02
2015-04-08,USD,PUT,BA,153.360001,680,157,2015-07-07
2015-04-08,USD,PUT,BA,153.360001,260,157,2015-07-07
2015-04-08,USD,PUT,BA,153.360001,690,149,2016-04-02
2015-04-09,USD,PUT,BLCM,24.200001,180,23,2016-04-03
2015-04-09,USD,PUT,AAPL,126.559998,910,124,2015-07-08
2015-04-09,USD,PUT,BA,153.419998,130,157,2016-04-03
2015-04-09,USD,PUT,BLCM,24.200001,650,25,2016-04-03
2015-04-09,USD,CALL,FB,82.16999799999999,430,82,2015-07-08
2015-04-09,USD,PUT,CHK,15.23,590,15,2015-07-08
2015-04-09,USD,PUT,FB,82.16999799999999,890,84,2015-10-06
2015-04-09,USD,CALL,CHK,15.23,170,14,2015-07-08
2015-04-09,USD,CALL,AMZN,383.540009,880,390,2016-04-03
2015-04-10,USD,CALL,BLCM,24.879998999999998,480,25,2015-10-07
2015-04-10,USD,CALL,BA,154.380005,210,150,2015-10-07
2015-04-10,USD,PUT,BA,154.380005,260,160,2016-04-04
2015-04-10,USD,CALL,CHK,14.93,490,14,2016-04-04
2015-04-13,USD,CALL,AAPL,126.849998,660,121,2015-07-12
2015-04-13,USD,PUT,BLCM,26.209999,750,25,2015-10-10
2015-04-13,USD,CALL,FB,83.010002,340,83,2015-07-12
2015-04-13,USD,CALL,AAPL,126.849998,150,131,2015-07-12
2015-04-14,USD,CALL,BLCM,25.85,40,26,2015-07-13
2015-04-14,USD,PUT,BA,153.21000700000002,420,149,2015-07-13
2015-04-14,USD,CALL,AAPL,126.300003,20,121,2016-04-08
2015-04-14,USD,CALL,CHK,15.25,150,15,2016-04-08
2015-04-14,USD,PUT,XRX,34.492752,670,33,2016-04-08
2015-04-14,USD,CALL,BLCM,25.85,770,25,2015-07-13
2015-04-14,USD,PUT,AAPL,126.300003,280,122,2015-10-11
2015-04-15,USD,PUT,AMZN,383.450012,600,365,2016-04-09
2015-04-15,USD,CALL,BA,152.429993,660,146,2016-04-09
2015-04-15,USD,CALL,AAPL,126.779999,80,123,2015-07-14
2015-04-15,USD,CALL,AAPL,126.779999,280,126,2015-07-14
2015-04-15,USD,CALL,AMZN,383.450012,120,375,2016-04-09
2015-04-15,USD,PUT,MSFT,42.259997999999996,180,43,2015-10-12
2015-04-15,USD,CALL,CHK,16.02,530,15,2015-07-14
2015-04-15,USD,CALL,AAPL,126.779999,370,123,2016-04-09
2015-04-15,USD,PUT,AMZN,383.450012,10,392,2016-04-09
2015-04-16,USD,PUT,BA,151.970001,880,159,2015-07-15
2015-04-16,USD,PUT,AMZN,386.040009,780,402,2015-07-15
2015-04-16,USD,CALL,BA,151.970001,790,154,2015-07-15
2015-04-16,USD,CALL,XRX,34.044796000000005,670,34,2015-10-13
2015-04-16,USD,CALL,MSFT,42.16,300,42,2015-10-13
2015-04-16,USD,CALL,MSFT,42.16,410,40,2015-07-15
2015-04-16,USD,CALL,AMZN,386.040009,760,400,2015-10-13
2015-04-17,USD,CALL,AAPL,124.75,420,126,2015-10-14
2015-04-17,USD,PUT,CHK,15.45,780,15,2016-04-11
2015-04-17,USD,CALL,CHK,15.45,80,16,2015-10-14
2015-04-17,USD,CALL,XRX,33.965744,210,33,2015-10-14
2015-04-17,USD,PUT,MSFT,41.619999,370,41,2015-10-14
2015-04-17,USD,PUT,AMZN,375.559998,110,371,2016-04-11
2015-04-17,USD,PUT,AMZN,375.559998,100,377,2015-10-14
2015-04-20,USD,CALL,XRX,34.281948,860,33,2016-04-14
2015-04-20,USD,CALL,BLCM,26.549999,160,25,2015-07-19
2015-04-20,USD,CALL,AAPL,127.599998,980,132,2015-07-19
2015-04-20,USD,PUT,BA,152.669998,40,157,2015-07-19
2015-04-20,USD,CALL,BA,152.669998,430,159,2015-10-17
2015-04-20,USD,PUT,CHK,15.3,870,15,2015-10-17
2015-04-20,USD,PUT,XRX,34.281948,20,34,2016-04-14
2015-04-21,USD,CALL,AAPL,126.910004,110,130,2016-04-15
2015-04-22,USD,CALL,CHK,14.41,270,14,2016-04-16
2015-04-22,USD,CALL,CHK,14.41,240,15,2015-07-21
2015-04-22,USD,CALL,BLCM,28.549999,800,27,2015-10-19
2015-04-23,USD,CALL,BA,149.869995,780,151,2015-10-20
2015-04-23,USD,CALL,MSFT,43.34,350,41,2015-07-22
2015-04-23,USD,PUT,BA,149.869995,590,156,2015-07-22
2015-04-23,USD,PUT,BLCM,28.34,530,29,2015-07-22
2015-04-23,USD,CALL,FB,82.410004,100,85,2016-04-17
2015-04-24,USD,PUT,MSFT,47.869999,820,46,2015-07-23
2015-04-24,USD,PUT,AAPL,130.279999,970,124,2015-10-21
2015-04-27,USD,PUT,XRX,30.619235999999997,10,30,2015-07-26
2015-04-27,USD,CALL,AMZN,438.55999800000006,200,451,2015-10-24
2015-04-27,USD,CALL,AMZN,438.55999800000006,620,432,2015-07-26
2015-04-27,USD,CALL,MSFT,48.029999,720,47,2015-07-26
2015-04-28,USD,PUT,MSFT,49.16,470,49,2015-10-25
2015-04-28,USD,CALL,FB,80.68,680,79,2015-10-25
2015-04-28,USD,PUT,MSFT,49.16,90,51,2016-04-22
2015-04-28,USD,CALL,XRX,30.909090000000003,440,30,2015-07-27
2015-04-29,USD,PUT,AAPL,128.639999,150,125,2015-07-28
2015-04-29,USD,CALL,BLCM,24.940001000000002,380,25,2015-07-28
2015-04-29,USD,PUT,AMZN,429.369995,520,432,2016-04-23
2015-04-29,USD,PUT,BLCM,24.940001000000002,340,24,2015-07-28
2015-04-29,USD,CALL,MSFT,49.060001,730,49,2015-10-26
2015-04-29,USD,CALL,BA,146.149994,0,151,2015-07-28
2015-04-29,USD,CALL,AAPL,128.639999,360,133,2016-04-23
2015-04-29,USD,CALL,FB,80.470001,300,84,2015-10-26
2015-04-29,USD,PUT,CHK,15.1,840,15,2015-07-28
2015-04-30,USD,CALL,BLCM,23.98,200,23,2016-04-24
2015-04-30,USD,CALL,CHK,15.77,720,15,2015-07-29
2015-04-30,USD,PUT,XRX,30.30303,150,30,2015-10-27
2015-04-30,USD,PUT,MSFT,48.639998999999996,520,50,2015-07-29
2015-05-01,USD,PUT,BA,144.669998,480,144,2015-07-30
2015-05-01,USD,PUT,CHK,16.540001,90,16,2015-07-30
2015-05-01,USD,PUT,BLCM,23.08,470,22,2016-04-25
2015-05-01,USD,CALL,XRX,30.355732,510,31,2015-07-30
2015-05-01,USD,PUT,AMZN,422.869995,580,402,2015-10-28
2015-05-01,USD,PUT,FB,78.989998,210,81,2015-07-30
2015-05-04,USD,CALL,FB,78.809998,690,77,2015-10-31
2015-05-04,USD,CALL,BA,144.020004,640,140,2015-10-31
2015-05-04,USD,PUT,XRX,31.014491999999997,560,30,2016-04-28
2015-05-04,USD,CALL,CHK,16.389999,90,16,2015-10-31
2015-05-05,USD,PUT,BA,142.91000400000001,840,146,2016-04-29
2015-05-05,USD,PUT,BA,142.91000400000001,500,147,2015-11-01
2015-05-07,USD,PUT,MSFT,46.700001,970,44,2015-08-05
2015-05-07,USD,PUT,AAPL,125.260002,570,127,2015-08-05
2015-05-07,USD,CALL,BLCM,23.469998999999998,580,23,2015-08-05
2015-05-07,USD,PUT,FB,78.43,660,80,2016-05-01
2015-05-08,USD,CALL,XRX,29.960473999999998,400,30,2015-08-06
2015-05-08,USD,CALL,BA,145.46000700000002,940,148,2016-05-02
2015-05-08,USD,PUT,AAPL,127.620003,590,132,2015-11-04
2015-05-08,USD,PUT,AAPL,127.620003,540,122,2015-08-06
2015-05-08,USD,CALL,FB,78.510002,930,76,2015-08-06
2015-05-08,USD,CALL,AAPL,127.620003,100,132,2015-11-04
2015-05-08,USD,CALL,CHK,15.28,620,15,2015-11-04
2015-05-08,USD,PUT,BA,145.46000700000002,940,146,2015-08-06
2015-05-11,USD,CALL,BLCM,24.959999,370,25,2015-11-07
2015-05-11,USD,CALL,CHK,15.18,470,15,2015-11-07
2015-05-12,USD,CALL,BLCM,24.459999,310,25,2016-05-06
2015-05-12,USD,CALL,AMZN,431.01998899999995,620,442,2015-08-10
2015-05-12,USD,PUT,AAPL,125.870003,950,128,2015-08-10
2015-05-12,USD,CALL,XRX,29.407114,340,29,2015-08-10
2015-05-12,USD,PUT,BA,145.429993,580,151,2015-11-08
2015-05-12,USD,PUT,BLCM,24.459999,630,23,2016-05-06
2015-05-12,USD,PUT,CHK,15.45,150,15,2016-05-06
2015-05-14,USD,PUT,BA,147.96000700000002,980,140,2016-05-08
2015-05-14,USD,PUT,AMZN,432.27999900000003,160,414,2016-05-08
2015-05-14,USD,CALL,CHK,15.09,350,14,2016-05-08
2015-05-14,USD,CALL,CHK,15.09,560,14,2015-11-10
2015-05-14,USD,CALL,CHK,15.09,970,15,2015-08-12
2015-05-15,USD,PUT,AMZN,426.0,930,417,2015-11-11
2015-05-15,USD,CALL,AAPL,128.770004,10,131,2016-05-09
2015-05-18,USD,CALL,BA,146.71000700000002,810,143,2015-08-16
2015-05-18,USD,PUT,BLCM,22.18,840,22,2016-05-12
2015-05-18,USD,CALL,BLCM,22.18,590,22,2015-11-14
2015-05-18,USD,CALL,BLCM,22.18,940,21,2015-11-14
2015-05-18,USD,CALL,AMZN,425.23999000000003,390,431,2016-05-12
2015-05-19,USD,PUT,BLCM,23.379998999999998,700,24,2015-08-17
2015-05-19,USD,PUT,FB,80.629997,740,77,2015-11-15
2015-05-19,USD,CALL,BLCM,23.379998999999998,950,22,2015-08-17
2015-05-19,USD,CALL,BA,147.050003,850,145,2015-08-17
2015-05-19,USD,CALL,AMZN,421.709991,250,406,2015-11-15
2015-05-19,USD,CALL,BLCM,23.379998999999998,780,24,2016-05-13
2015-05-19,USD,CALL,CHK,14.57,220,15,2016-05-13
2015-05-19,USD,CALL,FB,80.629997,170,82,2015-08-17
2015-05-19,USD,PUT,XRX,29.828721999999996,20,31,2016-05-13
2015-05-20,USD,PUT,BA,146.419998,370,148,2015-11-16
2015-05-20,USD,PUT,AMZN,423.85998499999994,370,443,2015-11-16
2015-05-20,USD,PUT,BLCM,23.440001000000002,510,22,2015-08-18
2015-05-20,USD,PUT,MSFT,47.580002,240,47,2015-11-16
2015-05-21,USD,PUT,FB,80.480003,680,83,2015-11-17
2015-05-21,USD,PUT,FB,80.480003,960,76,2016-05-15
2015-05-21,USD,CALL,XRX,30.32938,20,30,2016-05-15
2015-05-21,USD,CALL,AMZN,431.630005,440,426,2016-05-15
2015-05-21,USD,CALL,AMZN,431.630005,220,424,2016-05-15
2015-05-22,USD,PUT,BA,144.809998,880,151,2015-08-20
2015-05-22,USD,CALL,AMZN,427.630005,240,428,2016-05-16
2015-05-22,USD,CALL,BA,144.809998,360,143,2016-05-16
2015-05-22,USD,CALL,MSFT,46.900002,920,48,2015-08-20
2015-05-22,USD,CALL,BLCM,24.41,800,24,2015-11-18
2015-05-22,USD,PUT,AMZN,427.630005,990,429,2015-11-18
2015-05-22,USD,PUT,BA,144.809998,230,147,2015-08-20
2015-05-22,USD,PUT,BA,144.809998,880,146,2016-05-16
2015-05-26,USD,CALL,AMZN,425.47000099999997,650,433,2015-11-22
2015-05-26,USD,PUT,XRX,29.538866,470,29,2016-05-20
2015-05-26,USD,CALL,FB,79.33000200000001,760,76,2015-08-24
2015-05-26,USD,CALL,MSFT,46.59,530,45,2015-11-22
2015-05-26,USD,PUT,XRX,29.538866,240,28,2015-08-24
2015-05-26,USD,CALL,MSFT,46.59,990,46,2015-11-22
2015-05-26,USD,PUT,BA,142.800003,580,139,2016-05-20
